--- ESD PLASMIC SIMULATION RESULTS ---
Global Status,PASS
Dielectric Breakdown Field [V/m],10000000.0
Eclipse Start Time [Hours],11.0
Eclipse Duration [Minutes],120.0
Substorm Start Time [Hours],11.5
Substorm Duration [Minutes],240.0

Time [Hours],Spacecraft Temperature [C],Surface Voltage [V],Internal Electric Field [V/m]
12.375,-2.2665440957337637,-13459.913540107626,1026832.8970619696
12.383333333333333,-2.3316726899439573,-13586.202013074928,1041934.303154292
12.391666666666667,-2.3967386711864833,-13712.7234225374,1057188.4684409997
12.4,-2.461742144747518,-13839.462284412484,1072595.6752162913
12.408333333333333,-2.526683215660398,-13966.402925434384,1088156.182537996
12.416666666666666,-2.5915619887065304,-14093.52948577879,1103870.225892269
12.425,-2.6563785684161303,-14220.82592177701,1119738.0168619002
12.433333333333334,-2.7211330590689613,-14348.276008718894,1135759.7427984017
12.441666666666666,-2.7858255646951875,-14475.863343744375,1151935.566498047
12.45,-2.8504561890760556,-14603.571348823163,1168265.625882029
12.458333333333334,-2.9150250357448044,-14731.383273822114,1184750.0336809081
12.466666666666667,-2.9795322079872903,-14859.282199659792,1201388.8771235184
12.475,-3.0439778088428397,-14987.251041547699,1218182.2176305014
12.483333333333333,-3.108361941105045,-15115.272552317489,1235130.0905126368
12.491666666666667,-3.1726847073223894,-15243.32932583363,1252232.5046741397
12.5,-3.2369462097991573,-15371.403800490754,1269489.4423210875
12.508333333333333,-3.3011465505960587,-15499.478262794964,1286900.8586751507
12.516666666666667,-3.365285831531139,-15627.534851028302,1304466.6816927893
12.525,-3.429364154180405,-15755.555558995617,1322186.8117900824
12.533333333333333,-3.493381619878562,-15883.522239852811,1340061.1215733555
12.541666666666666,-3.557338329719812,-16011.416610015705,1358089.4555757712
12.55,-3.6212343845586474,-16139.220253148385,1376271.6300000432
12.558333333333334,-3.6850698850104777,-16266.914624230132,1394607.4324674392
12.566666666666666,-3.7488449314524246,-16394.48105369982,1413096.6217732294
12.575,-3.8125596240240043,-16521.90075167661,1431738.9276487431
12.583333333333334,-3.876214062628037,-16649.154812255907,1450534.0505301892
12.591666666666667,-3.939808346931045,-16776.22421787926,1469481.6613343968
12.6,-4.003342576364332,-16903.08984377696,1488581.401241632
12.608333333333333,-4.066816850124496,-17029.732462482174,1507832.8814856408
12.616666666666667,-4.130231267174167,-17156.132748415035,1527235.6831510724
12.625,-4.193585926242747,-17282.271282535537,1546789.3569784292
12.633333333333333,-4.256880925827147,-17408.128557063672,1566493.4231766916
12.641666666666667,-4.320116364192529,-17533.684980265327,1586347.3712437616
12.65,-4.383292339372929,-17658.92088130249,1606350.659794869
12.658333333333333,-4.446408949171939,-17783.81651514622,1626502.7163990787
12.666666666666666,-4.509466291163619,-17908.35206755064,1646802.9374240385
12.675,-4.572464462692892,-18032.507660086492,1667250.6878891014
12.683333333333334,-4.635403560876512,-18156.263355232397,1687845.3013269547
12.691666666666666,-4.6982836826036305,-18279.599161522296,1708586.0796538875
12.7,-4.7611049245364825,-18402.49503874706,1729472.293048822
12.708333333333334,-4.823867383111121,-18524.930903208697,1750503.1798412337
12.716666666666667,-4.886571154538046,-18646.886633025224,1771677.9464080806
12.725,-4.949216334802998,-18768.34207348423,1792995.7670798611
12.733333333333333,-5.011803019667525,-18889.27704244342,1814455.784055914
12.741666666666667,-5.074331304669727,-19009.671335776005,1836057.1073290731
12.75,-5.136801285124932,-19129.504732859077,1857798.8146197842
12.758333333333333,-5.199213056126268,-19248.75700210288,1879679.9513197907
12.766666666666667,-5.261566712545573,-19367.407906518958,1901699.5304454863
12.775,-5.323862349033789,-19485.437209325086,1923856.532601037
12.783333333333333,-5.386100060021818,-19602.82467958491,1946149.9059513626
12.791666666666666,-5.44827993972109,-19719.550097880077,1968578.566205068
12.8,-5.510402082124301,-19835.59326201274,1991141.3966074158
12.808333333333334,-5.572466581005983,-19950.93399273624,2013837.2479434165
12.816666666666666,-5.634473529923241,-20065.55213951169,2036664.9385511195
12.825,-5.696423022216436,-20179.4275862883,2059623.2543451772
12.833333333333334,-5.75831515100964,-20292.54025730501,2082710.9488507533
12.841666666666667,-5.820150009211545,-20404.87012291131,2105926.7432478415
12.85,-5.881927689515919,-20516.39720540482,2129269.326426059
12.858333333333333,-5.9436482844024,-20627.10158488326,2152737.355049967
12.866666666666667,-6.005311886136951,-20736.96340510855,2176329.4536349773
12.875,-6.066918586772715,-20845.96287938053,2200044.2146338923
12.883333333333333,-6.128468478150523,-20954.08029641804,2223880.1985341194
12.891666666666667,-6.18996165189958,-21061.296026244803,2247835.933965605
12.9,-6.251398199438029,-21167.590526077747,2271909.9178195214
12.908333333333333,-6.312778211973637,-21272.94434621535,2296100.615377733
12.916666666666666,-6.374101780504475,-21377.338135923488,2320406.460453076
12.925,-6.435368995819431,-21480.752649316295,2344825.855540466
12.933333333333334,-6.496579948498891,-21583.16875122969,2369357.1719788527
12.941666666666666,-6.55773472891542,-21684.567423084907,2393998.750124032
12.95,-6.618833427234222,-21784.929768739654,2418748.899532325
12.958333333333334,-6.679876133413927,-21884.237020324315,2443605.899155122
12.966666666666667,-6.740862937207169,-21982.4705440608,2468567.997544291
12.975,-6.801793928161089,-22079.611846061398,2493633.4130684417
12.983333333333333,-6.862669195618082,-22175.642578105177,2518800.3341400325
12.991666666666667,-6.9234888287163585,-22270.54454338952,2544066.9194533015
13.0,-6.98425291639046,-22364.29970225405,2569431.298232999
13.008333333333333,-7.044961547371997,2.4393875548006774,2594891.570493895
13.016666666666667,-7.028491476856857,2.455094801862295,2620445.807311022
13.025,-7.012036423814095,2.4708406958969618,2645780.1907782233
13.033333333333333,-6.995596377335346,2.486618070918332,2670893.4266401283
13.041666666666666,-6.979171326515029,2.502419491636293,2695784.204831342
13.05,-6.962761260450236,2.5182372494734904,2720451.2004779256
13.058333333333334,-6.946366168240729,2.5340633590061716,2744893.074900835
13.066666666666666,-6.929986038989,2.5498895548816725,2769108.4766210034
13.075,-6.913620861800268,2.5657072892676527,2793096.042365732
13.083333333333334,-6.897270625782369,2.581507729890892,2816854.3980760584
13.091666666666667,-6.880935320045978,2.5972817587259196,2840382.15991477
13.1,-6.864614933704502,2.613019971396199,2863677.9352747328
13.108333333333333,-6.848309455874073,2.6287126773526586,2886740.3237871868
13.116666666666667,-6.8320188756736115,2.6443499008962705,2909567.9183296794
13.125,-6.8157431822247645,2.6599213831128736,2932159.3060332905
13.133333333333333,-6.799482364652022,2.675416584789553,2954513.0692888093
13.141666666666667,-6.783236412082658,2.690824690382617,2976627.786751516
13.15,-6.767005313646678,2.7061346131072703,2998502.0343442303
13.158333333333333,-6.7507890584769825,2.7213350012187028,3020134.386258271
13.166666666666666,-6.734587635709261,2.7364142455531173,3041523.4159519915
13.175,-6.718401034482042,2.751360488395429,3062667.697146535
13.183333333333334,-6.702229243936699,2.766161633737613,3083565.804818468
13.191666666666666,-6.6860722532173895,2.7808053589881774,3104216.3161889412
13.2,-6.669930051471226,2.795279128188713,3124617.8117090287
13.208333333333334,-6.653802627848165,2.809570206787938,3144768.8760409034
13.216666666666667,-6.637689971501004,2.8236656780171256,3164668.0990344957
13.225,-6.621592071585496,2.8375524609030984,3184314.0766992914
13.233333333333333,-6.605508917260238,2.8512173299461683,3203705.412170922
13.241666666666667,-6.589440497686724,2.8646469364804528,3222840.7166722002
13.25,-6.573386802029461,2.8778278317228807,3241718.6104682614
13.258333333333333,-6.557347819455742,2.8907464915049386,3260337.72381546
13.266666666666667,-6.541323539135931,2.9033893426678774,3278696.6979036895
13.275,-6.5253139502432305,2.9157427910876983,3296794.1857917723
13.283333333333333,-6.509319041953859,2.9277932512808986,3314628.853335597
13.291666666666666,-6.4933388034469885,2.9395271775257816,3332199.3801086536
13.3,-6.477373223904806,2.9509310964172393,3349504.460314636
13.308333333333334,-6.461422292512395,2.961991640755471,3366542.803691788
13.316666666666666,-6.445485998457855,2.9726955846513485,3383313.1364086475
13.325,-6.429564330932351,2.983029879713202,3399814.2019508784
13.333333333333334,-6.413657279130007,2.9929816921619943,3416044.761998855
13.341666666666667,-6.397764832248015,3.002538440704438,3432003.5972956843
13.35,-6.381886979486524,3.0116878349767746,3447689.5085053444
13.358333333333333,-6.366023710048751,3.020417914356161,3463101.317060629
13.366666666666667,-6.3501750131409835,3.028717086921963,3478237.8660005825
13.375,-6.334340877972579,3.036574168336217,3493098.0207971246
13.383333333333333,-6.318521293755907,3.0439784204013867,3507680.670170555
13.391666666666667,-6.302716249706464,3.050919589044382,3521984.726893645
13.4,-6.286925735042757,3.05738794146932,3536009.1285840175
13.408333333333333,-6.27114973898648,3.0633743022173716,3549752.8384845285
