--- MMOD SHIELDING SIMULATION RESULTS ---
Design Particle Diameter [cm],1.0
Design Impact Velocity [km/s],10.0
Optimized Monolithic Mass [kg/m2],406.27294829825985
Optimized Whipple Shield Mass [kg/m2],14.877398901103033

Velocity [km/s],Mono Critical Dia [cm],Whipple Critical Dia [cm],Time [Years],Poisson PNP
1.0,4.281332398719393,0.18658739743576377,0.0,1.0
1.1414141414141414,3.9382111796424337,0.17163361919333942,0.15151515151515152,0.9998729717051408
1.2828282828282829,3.6581539916867722,0.15942827352817793,0.30303030303030304,0.9997459595464693
1.4242424242424243,3.424353397687772,0.1492388651173155,0.45454545454545453,0.9996189635219357
1.5656565656565657,3.225616519336503,0.14057759020272048,0.6060606060606061,0.9994919836294907
1.7070707070707072,3.054174052312579,0.133105849923566,0.7575757575757576,0.9993650198670847
1.8484848484848486,2.904448265642497,0.12658055773365115,0.9090909090909091,0.999238072232669
1.98989898989899,2.7723212828344965,0.12082224990860146,1.0606060606060606,0.9991111407241949
2.1313131313131315,2.6546804797279746,0.11569527324814298,1.2121212121212122,0.998984225339614
2.2727272727272725,2.5491251869600093,0.11109500269474332,1.3636363636363635,0.9988573260768778
2.4141414141414144,2.4537712868647668,0.1069393253501291,1.5151515151515151,0.9987304429339386
2.5555555555555554,2.367117377794482,0.10316280769971352,1.6666666666666667,0.9986035759087488
2.6969696969696972,2.2879508711352314,0.09971260316851455,1.8181818181818181,0.9984767249992608
2.8383838383838382,2.21528069548366,0.09654551926022414,1.9696969696969697,0.9983498902034276
2.97979797979798,2.1482881548929775,0.09362587588000819,2.121212121212121,0.9982230715192021
3.121212121212121,2.0862904375043567,0.12453084168938744,2.272727272727273,0.998096268944538
3.2626262626262625,2.028713107173431,0.1610517753939683,2.4242424242424243,0.9979694824773886
3.404040404040404,1.9750690830291466,0.19757270909854924,2.5757575757575757,0.997842712115708
3.5454545454545454,1.9249423773955399,0.2340936428031301,2.727272727272727,0.9977159578574502
3.686868686868687,1.8779753726248103,0.27061457650771104,2.878787878787879,0.9975892197005698
3.8282828282828283,1.833858763664473,0.3071355102122919,3.0303030303030303,0.9974624976430213
3.9696969696969697,1.7923235322289888,0.3436564439168728,3.1818181818181817,0.9973357916827597
4.111111111111111,1.7531344860358324,0.38017737762145354,3.3333333333333335,0.9972091018177401
4.252525252525253,1.7160850157358376,0.4166983113260345,3.484848484848485,0.9970824280459182
4.3939393939393945,1.6809928080228904,0.4532192450306156,3.6363636363636362,0.9969557703652494
4.5353535353535355,1.6476963160151337,0.4897401787351964,3.787878787878788,0.9968291287736899
4.6767676767676765,1.6160518341698944,0.5262611124397771,3.9393939393939394,0.9967025032691958
4.818181818181818,1.585931059400885,0.5627820461443581,4.090909090909091,0.9965758938497237
4.95959595959596,1.5572190459575956,0.5993029798489391,4.242424242424242,0.9964493005132301
5.101010101010101,1.5298124812891427,0.6358239135535199,4.393939393939394,0.9963227232576722
5.242424242424242,1.5036182251750778,0.6723448472581006,4.545454545454546,0.9961961620810074
5.383838383838384,1.4785520660340263,0.7088657809626817,4.696969696969697,0.9960696169811929
5.525252525252525,1.454537657367735,0.7453867146672625,4.848484848484849,0.9959430879561868
5.666666666666667,1.4315056043867114,0.7819076483718435,5.0,0.9958165750039469
5.808080808080808,1.40939267645547,0.8184285820764242,5.151515151515151,0.9956900781224316
5.94949494949495,1.3881411254347586,0.8549495157810052,5.303030303030303,0.9955635973095995
6.090909090909091,1.3676980935438123,0.8914704494855861,5.454545454545454,0.9954371325634094
6.232323232323233,1.3480150972139322,0.927991383190167,5.606060606060606,0.9953106838818203
6.373737373737374,1.3290475757051188,0.9645123168947478,5.757575757575758,0.9951842512627916
6.515151515151516,1.3107544951251304,1.001033250599329,5.909090909090909,0.995057834704283
6.656565656565657,1.2930980000141281,1.0375541843039096,6.0606060606060606,0.9949314342042542
6.797979797979798,1.2760431059071462,1.0740751180084904,6.212121212121212,0.9948050497606654
6.9393939393939394,1.2595574273151307,1.1105960517130713,6.363636363636363,0.9946786813714771
7.08080808080808,1.243610936415836,1.1219471306580642,6.515151515151516,0.9945523290346496
7.222222222222222,1.2281757484521054,1.1145760779590614,6.666666666666667,0.9944259927481441
7.363636363636363,1.213225930423812,1.1073949926806625,6.818181818181818,0.9942996725099216
7.505050505050505,1.198737330152386,1.1003954693712983,6.96969696969697,0.9941733683179437
7.646464646464646,1.1846874232105802,1.0935696240080726,7.121212121212121,0.9940470801701717
7.787878787878788,1.1710551755587773,1.086910052713684,7.2727272727272725,0.993920808064568
7.929292929292929,1.1578209200239582,1.080409794424013,7.424242424242424,0.9937945519990945
8.070707070707071,1.144966245007506,1.0740622970653302,7.575757575757576,0.9936683119717137
8.212121212121211,1.1324738940208043,1.0678613868560975,7.7272727272727275,0.9935420879803882
8.353535353535353,1.1203276748291706,1.0618012403964197,7.878787878787879,0.9934158800230812
8.494949494949495,1.1085123771400769,1.0558763592495688,8.030303030303031,0.9932896880977559
8.636363636363637,1.097013697904989,1.050081546755695,8.181818181818182,0.9931635122023756
8.777777777777779,1.0858181734189247,1.0444118868487098,8.333333333333334,0.9930373523349042
8.91919191919192,1.0749131175008593,1.038862724674104,8.484848484848484,0.9929112084933056
9.06060606060606,1.0642865651237308,1.0334296488287331,8.636363636363637,0.992785080675544
9.202020202020202,1.0539272209370631,1.0281084750638718,8.787878787878787,0.9926589688795842
9.343434343434344,1.0438244121897327,1.022895231310554,8.93939393939394,0.9925328731033908
9.484848484848484,1.0339680456165936,1.017786143901702,9.090909090909092,0.9924067933449288
9.626262626262626,1.0243485679017366,1.0127776248791374,9.242424242424242,0.9922807296021634
9.767676767676768,1.014956929374051,1.0078662602855073,9.393939393939394,0.9921546818730604
9.909090909090908,1.0057845506283587,1.0030487993516712,9.545454545454545,0.9920286501555855
10.05050505050505,0.9968232917984146,0.9983221444993712,9.696969696969697,0.9919026344477048
10.191919191919192,0.9880654242371384,0.9936833420871991,9.848484848484848,0.9917766347473845
10.333333333333334,0.9795036043850325,0.9891295738351419,10.0,0.9916506510525914
10.474747474747474,0.9711308496303941,0.9846581488694114,10.151515151515152,0.9915246833612922
10.616161616161616,0.9629405159849255,0.9802664963349967,10.303030303030303,0.991398731671454
10.757575757575758,0.9549262774160953,0.9759521585284592,10.454545454545455,0.9912727959810441
10.8989898989899,0.9470821066933477,0.9717127845080302,10.606060606060606,0.9911468762880303
11.04040404040404,0.9394022576192618,0.9675461241421254,10.757575757575758,0.9910209725903805
11.181818181818182,0.9318812485292302,0.9634500225610049,10.909090909090908,0.9908950848860626
11.323232323232324,0.9245138469543523,0.9594224149795615,11.06060606060606,0.9907692131730452
11.464646464646465,0.9172950553521713,0.9554613218621179,11.212121212121213,0.9906433574492968
11.606060606060606,0.9102200978187721,0.9515648444027353,11.363636363636363,0.9905175177127864
11.747474747474747,0.903284407703725,0.9477311602968772,11.515151515151516,0.9903916939614832
11.88888888888889,0.8964836160564945,0.9439585197823941,11.666666666666666,0.9902658861933565
12.030303030303031,0.8898135408393594,0.9402452419296962,11.818181818181818,0.9901400944063762
12.171717171717171,0.8832701768476549,0.9365897111627075,11.969696969696969,0.9900143185985121
12.313131313131313,0.8768496862833511,0.9329903739937496,12.121212121212121,0.9898885587677343
12.454545454545455,0.8705483899326685,0.9294457359569104,12.272727272727273,0.9897628149120133
12.595959595959595,0.8643627589026627,0.9259543587257327,12.424242424242424,0.9896370870293201
12.737373737373737,0.8582894068755387,0.922514857402212,12.575757575757576,0.9895113751176253
12.878787878787879,0.852325082842918,0.9191258979651471,12.727272727272727,0.9893856791749003
13.02020202020202,0.8464666642854196,0.9157861948668408,12.878787878787879,0.9892599991991167
13.16161616161616,0.840711150765758,0.9124945087680189,13.030303030303031,0.9891343351882459
13.303030303030303,0.8350556579061542,0.9092496444016296,13.181818181818182,0.9890086871402602
13.444444444444445,0.8294974117231954,0.9060504485569056,13.333333333333334,0.9888830550531319
13.585858585858587,0.8240337432954237,0.9028958081757347,13.484848484848484,0.9887574389248334
13.727272727272727,0.818662083740879,0.8997846485539827,13.636363636363637,0.9886318387533374
13.868686868686869,0.8133799594835969,0.8967159316409714,13.787878787878787,0.988506254536617
14.01010101010101,0.808184987789681,0.8936886544308136,13.93939393939394,0.9883806862726456
14.151515151515152,0.803074872555057,0.8907018474397702,14.090909090909092,0.9882551339593966
14.292929292929292,0.7980474003283601,0.8877545732642248,14.242424242424242,0.9881295975948439
14.434343434343434,0.7931004365536508,0.8848459252142538,14.393939393939394,0.9880040771769615
