--- MMOD SHIELDING SIMULATION RESULTS ---
Design Particle Diameter [cm],1.0
Design Impact Velocity [km/s],4.5
Optimized Monolithic Mass [kg/m2],238.57572281626923
Optimized Whipple Shield Mass [kg/m2],10.544829505496363

Velocity [km/s],Mono Critical Dia [cm],Whipple Critical Dia [cm],Time [Years],Poisson PNP
8.91919191919192,0.6491569143393041,0.7960903048798327,8.484848484848484,0.9929112084933056
9.06060606060606,0.6427393724571842,0.7919268876126154,8.636363636363637,0.992785080675544
9.202020202020202,0.6364832017980793,0.7878492219651971,8.787878787878787,0.9926589688795842
9.343434343434344,0.6303819569199584,0.7838542641036628,8.93939393939394,0.9925328731033908
9.484848484848484,0.6244295423414741,0.7799391222313365,9.090909090909092,0.9924067933449288
9.626262626262626,0.6186201886651037,0.7761010468620227,9.242424242424242,0.9922807296021634
9.767676767676768,0.6129484306523288,0.7723374218480002,9.393939393939394,0.9921546818730604
9.909090909090908,0.6074090870656129,0.7686457560942143,9.545454545454545,0.9920286501555855
10.05050505050505,0.6019972421118857,0.7650236758972279,9.696969696969697,0.9919026344477048
10.191919191919192,0.5967082283397881,0.7614689178537705,9.848484848484848,0.9917766347473845
10.333333333333334,0.5915376108584012,0.7579793222892847,10.0,0.9916506510525914
10.474747474747474,0.586481172758848,0.7545528271618054,10.151515151515152,0.9915246833612922
10.616161616161616,0.5815349016322445,0.7511874624008884,10.303030303030303,0.991398731671454
10.757575757575758,0.5766949770881878,0.7478813446452066,10.454545454545455,0.9912727959810441
10.8989898989899,0.5719577591874812,0.7446326723459077,10.606060606060606,0.9911468762880303
11.04040404040404,0.5673197777112515,0.7414397212059345,10.757575757575758,0.9910209725903805
11.181818181818182,0.5627777221961473,0.7383008399282797,10.909090909090908,0.9908950848860626
11.323232323232324,0.5583284326720176,0.7352144462486399,11.06060606060606,0.9907692131730452
11.464646464646465,0.5539688910444807,0.7321790232301535,11.212121212121213,0.9906433574492968
11.606060606060606,0.549696213070152,0.7291931157999199,11.363636363636363,0.9905175177127864
11.747474747474747,0.5455076408771123,0.7262553275087835,11.515151515151516,0.9903916939614832
11.88888888888889,0.5414005359875145,0.7233643174975051,11.666666666666666,0.9902658861933565
12.030303030303031,0.5373723728030951,0.7205187976538845,11.818181818181818,0.9901400944063762
12.171717171717171,0.5334207325178509,0.7177175299467363,11.969696969696969,0.9900143185985121
12.313131313131313,0.529543297425275,0.7149593239237991,12.121212121212121,0.9898885587677343
12.454545454545455,0.5257378455903796,0.7122430343617483,12.272727272727273,0.9897628149120133
12.595959595959595,0.5220022458592908,0.7095675590574527,12.424242424242424,0.9896370870293201
12.737373737373737,0.5183344531815063,0.7069318367505086,12.575757575757576,0.9895113751176253
12.878787878787879,0.5147325042220057,0.7043348451678868,12.727272727272727,0.9893856791749003
13.02020202020202,0.5111945132422921,0.7017755991822606,12.878787878787879,0.9892599991991167
13.16161616161616,0.507718668231164,0.6992531490762547,13.030303030303031,0.9891343351882459
13.303030303030303,0.5043032272675779,0.6967665789054528,13.181818181818182,0.9890086871402602
13.444444444444445,0.5009465150993827,0.6943150049535667,13.333333333333334,0.9888830550531319
13.585858585858587,0.4976469199229916,0.6918975742736657,13.484848484848484,0.9887574389248334
13.727272727272727,0.4944028903502418,0.6895134633098351,13.636363636363637,0.9886318387533374
13.868686868686869,0.4912129325497582,0.687161876594049,13.787878787878787,0.988506254536617
14.01010101010101,0.4880756075511173,0.684842045513435,13.93939393939394,0.9883806862726456
14.151515151515152,0.48498952870100587,0.6825532271434595,14.090909090909092,0.9882551339593966
14.292929292929292,0.48195335926138,0.6802947031428891,14.242424242424242,0.9881295975948439
14.434343434343434,0.47896581014038225,0.6780657787066833,14.393939393939394,0.9880040771769615
14.575757575757576,0.47602563774746237,0.6758657815732453,14.545454545454545,0.9878785727037238
14.717171717171718,0.4731316419647698,0.6736940610827147,14.696969696969697,0.9877530841731053
14.858585858585858,0.4702826642274679,0.6715499872832126,14.848484848484848,0.9876276115830809
15.0,0.4674775857061485,0.6694329500821695,15.0,0.9875021549316256
